2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для APTUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для COMBOUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для XAIUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для KSMUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для SNTUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для NEARUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для TLMUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для UNIUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для XLMUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для GALAUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для NKNUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для STRAXUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для IMXUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для SUIUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для STGUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для THETAUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для ETCUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для ARKMUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для EGLDUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для RAYUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для LPTUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для BNBUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для TUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для PHAUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для OMUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для SHIBUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для BADGERUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для MBLUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для MOVRUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для BLZUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для LEVERUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для LUNAUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для ROSEUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для ANKRUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для ACHUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для NMRUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - ERROR - ❌ Помилка завантаження даних для ALTUSDT: Cannot connect to host api.binance.com:443 ssl:default [getaddrinfo failed]
2025-01-20 19:30:00 - INFO - ✅ Усі активи оброблено. Час виконання: 0.14 секунд.
2025-01-20 19:30:00 - INFO - Job "process_assets (trigger: cron[minute='0,15,30,45'], next run at: 2025-01-20 19:45:00 EET)" executed successfully
2025-01-20 19:45:00 - INFO - Running job "process_assets (trigger: cron[minute='0,15,30,45'], next run at: 2025-01-20 20:00:00 EET)" (scheduled at 2025-01-20 19:45:00+02:00)
2025-01-20 19:45:00 - INFO - 🔢 Загальна кількість пар для обробки: 3001
2025-01-20 19:45:00 - INFO - 🔢 Кількість унікальних активів для обробки: 215
2025-01-20 19:45:08 - INFO - ✅ Дані для API3 успішно збережено в базу.
2025-01-20 19:45:08 - INFO - ✅ Дані для ILV успішно збережено в базу.
2025-01-20 19:45:08 - INFO - ✅ Дані для ARPA успішно збережено в базу.
2025-01-20 19:45:08 - INFO - ✅ Дані для WOO успішно збережено в базу.
2025-01-20 19:45:08 - INFO - ✅ Дані для SLP успішно збережено в базу.
2025-01-20 19:45:09 - INFO - ✅ Дані для ARK успішно збережено в базу.
2025-01-20 19:45:09 - INFO - ✅ Дані для DYM успішно збережено в базу.
2025-01-20 19:45:09 - INFO - ✅ Дані для CHZ успішно збережено в базу.
2025-01-20 19:45:09 - INFO - ✅ Дані для AUDIO успішно збережено в базу.
2025-01-20 19:45:09 - INFO - ✅ Дані для LRC успішно збережено в базу.
2025-01-20 19:45:09 - INFO - ✅ Дані для SNX успішно збережено в базу.
2025-01-20 19:45:10 - INFO - ✅ Дані для NTRN успішно збережено в базу.
2025-01-20 19:45:10 - INFO - ✅ Дані для MAGIC успішно збережено в базу.
2025-01-20 19:45:10 - INFO - ✅ Дані для LINK успішно збережено в базу.
2025-01-20 19:45:10 - INFO - ✅ Дані для LDO успішно збережено в базу.
2025-01-20 19:45:10 - INFO - ✅ Дані для OGN успішно збережено в базу.
2025-01-20 19:45:10 - INFO - ✅ Дані для QNT успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для CELR успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для USTC успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для ONE успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для CFX успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для ID успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для FLOKI успішно збережено в базу.
2025-01-20 19:45:11 - INFO - ✅ Дані для SEI успішно збережено в базу.
2025-01-20 19:45:12 - INFO - ✅ Дані для APE успішно збережено в базу.
2025-01-20 19:45:12 - INFO - ✅ Дані для SUSHI успішно збережено в базу.
2025-01-20 19:45:12 - INFO - ✅ Дані для C98 успішно збережено в базу.
2025-01-20 19:45:12 - INFO - ✅ Дані для JASMY успішно збережено в базу.
2025-01-20 19:45:12 - INFO - ✅ Дані для ORDI успішно збережено в базу.
2025-01-20 19:45:12 - INFO - ✅ Дані для XRP успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для UMA успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для SC успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для FXS успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для RDNT успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для DAR успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для PYTH успішно збережено в базу.
2025-01-20 19:45:13 - INFO - ✅ Дані для POWR успішно збережено в базу.
2025-01-20 19:45:14 - INFO - ✅ Дані для PEPE успішно збережено в базу.
2025-01-20 19:45:14 - INFO - ✅ Дані для MASK успішно збережено в базу.
2025-01-20 19:45:14 - INFO - ✅ Дані для CYBER успішно збережено в базу.
2025-01-20 19:45:14 - INFO - ✅ Дані для GAS успішно збережено в базу.
2025-01-20 19:45:14 - INFO - ✅ Дані для MEME успішно збережено в базу.
2025-01-20 19:45:14 - INFO - ✅ Дані для MANA успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для SAND успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для CVC успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для RAD успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для CTSI успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для LSK успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для XTZ успішно збережено в базу.
2025-01-20 19:45:15 - INFO - ✅ Дані для AI успішно збережено в базу.
2025-01-20 19:45:16 - INFO - ✅ Дані для AR успішно збережено в базу.
2025-01-20 19:45:16 - INFO - ✅ Дані для DODO успішно збережено в базу.
